g3n3z: optimization of dependency weights using a genetic algorithm approach.
	g3n3z is a part of s4rdm3x tobias-dv-lnu.github.io/s4rdm3x/

Algorithm Parameters:
	system:	ArgoUML
	Unknown:	0.9611244778286522
Evaluating generation: 291
		Individual Median F1: 0.8651141781552864
		Individual Median F1: 0.8651141781552864
		Individual Median F1: 0.8651141781552864
		Individual Median F1: 0.8651141781552864
		Individual Median F1: 0.8651141781552864
		Individual Median F1: 0.8651141781552864
		Individual Median F1: 0.8651141781552864
		Individual Median F1: 0.8651141781552864
		Individual Median F1: 0.8651141781552864
		Individual Median F1: 0.8651141781552864
		Individual Median F1: 0.8651141781552864
		Individual Median F1: 0.8651141781552864
		Individual Median F1: 0.8651141781552864
		Individual Median F1: 0.8651141781552864
		Individual Median F1: 0.8651141781552864
		Individual Median F1: 0.8651141781552864
		Individual Median F1: 0.8651141781552864
		Individual Median F1: 0.8651141781552864
		Individual Median F1: 0.8651141781552864
		Individual Median F1: 0.8651141781552864
		Individual Median F1: 0.8651141781552864
		Individual Median F1: 0.8651141781552864
		Individual Median F1: 0.8651141781552864
		Individual Median F1: 0.8651141781552864
		Individual Median F1: 0.8639126822357843
		Individual Median F1: 0.8651141781552864
		Individual Median F1: 0.8651141781552864
		Individual Median F1: 0.8651141781552864
		Individual Median F1: 0.8651141781552864
		Individual Median F1: 0.8651141781552864
	Average F1 score:	0.8042894864548127
	Best Individual F1 score:	0.8651141781552864
	F1:	0.8651141781552864
	Extends:	1.0
	Implements:	0.8659383773991872
	Field:	0.9551041326295409
	Argument:	0.6159361930126284
	Returns:	0.8015484707538203
	LocalVar:	0.07018719548697844
	MethodCall:	0.0
	ConstructorCall:	0.8061327948333772
	OwnFieldUse:	1.0
	FieldUse:	0.0
	Throws:	0.8757923262999315
	File_Horizontal:	0.9602885686125202
	File_LevelUp:	0.0
	File_LevelDown:	0.1365768265001349
	Unknown:	0.9611244778286522
Evaluating generation: 292
		Individual Median F1: 0.8893248587717429
		Individual Median F1: 0.8893248587717429
		Individual Median F1: 0.8893248587717429
		Individual Median F1: 0.8893248587717429
		Individual Median F1: 0.8893248587717429
		Individual Median F1: 0.8893248587717429
		Individual Median F1: 0.8893248587717429
		Individual Median F1: 0.8893248587717429
		Individual Median F1: 0.8893248587717429
		Individual Median F1: 0.8898336610511772
		Individual Median F1: 0.8893248587717429
		Individual Median F1: 0.8893248587717429
		Individual Median F1: 0.8893248587717429
		Individual Median F1: 0.8893248587717429
		Individual Median F1: 0.8893248587717429
		Individual Median F1: 0.8893248587717429
		Individual Median F1: 0.8893248587717429
		Individual Median F1: 0.8893248587717429
		Individual Median F1: 0.8893248587717429
		Individual Median F1: 0.8893248587717429
		Individual Median F1: 0.8893248587717429
		Individual Median F1: 0.8893248587717429
		Individual Median F1: 0.8893248587717429
		Individual Median F1: 0.8893248587717429
		Individual Median F1: 0.8893248587717429
		Individual Median F1: 0.8893248587717429
		Individual Median F1: 0.8893248587717429
		Individual Median F1: 0.8893248587717429
		Individual Median F1: 0.8893248587717429
		Individual Median F1: 0.8893248587717429
	Average F1 score:	0.8685910813715215
	Best Individual F1 score:	0.8898336610511772
	F1:	0.8898336610511772
	Extends:	1.0
	Implements:	0.8659383773991872
	Field:	0.9551041326295409
	Argument:	0.6159361930126284
	Returns:	0.8156116182897984
	LocalVar:	0.07018719548697844
	MethodCall:	0.0
	ConstructorCall:	0.8061327948333772
	OwnFieldUse:	1.0
	FieldUse:	0.0
	Throws:	0.8757923262999315
	File_Horizontal:	0.9602885686125202
	File_LevelUp:	0.0
	File_LevelDown:	0.1365768265001349
	Unknown:	0.9611244778286522
Evaluating generation: 293
		Individual Median F1: 0.8630230243087891
		Individual Median F1: 0.8630230243087891
		Individual Median F1: 0.8630230243087891
		Individual Median F1: 0.8630230243087891
		Individual Median F1: 0.8630230243087891
		Individual Median F1: 0.8630230243087891
		Individual Median F1: 0.8630230243087891
		Individual Median F1: 0.8630230243087891
		Individual Median F1: 0.8630230243087891
		Individual Median F1: 0.8630230243087891
		Individual Median F1: 0.8630230243087891
		Individual Median F1: 0.8696748429443096
		Individual Median F1: 0.8630230243087891
		Individual Median F1: 0.8630230243087891
		Individual Median F1: 0.8630230243087891
		Individual Median F1: 0.8630230243087891
		Individual Median F1: 0.8454508687218851
		Individual Median F1: 0.8630230243087891
		Individual Median F1: 0.8696748429443096
		Individual Median F1: 0.8630230243087891
		Individual Median F1: 0.8630230243087891
		Individual Median F1: 0.8630230243087891
		Individual Median F1: 0.8602994321115126
		Individual Median F1: 0.8630230243087891
		Individual Median F1: 0.8630230243087891
		Individual Median F1: 0.8630230243087891
		Individual Median F1: 0.8630230243087891
		Individual Median F1: 0.8630230243087891
		Individual Median F1: 0.8630230243087891
		Individual Median F1: 0.8630230243087891
	Average F1 score:	0.8368154683187438
	Best Individual F1 score:	0.8696748429443096
	F1:	0.8696748429443096
	Extends:	1.0
	Implements:	0.8659383773991872
	Field:	0.9551041326295409
	Argument:	0.6159361930126284
	Returns:	0.8156116182897984
	LocalVar:	0.07018719548697844
	MethodCall:	0.0
	ConstructorCall:	0.8061327948333772
	OwnFieldUse:	1.0
	FieldUse:	0.0
	Throws:	0.8757923262999315
	File_Horizontal:	0.9602885686125202
	File_LevelUp:	0.0
	File_LevelDown:	0.1365768265001349
	Unknown:	0.9611244778286522
Evaluating generation: 294
		Individual Median F1: 0.8727583852722898
		Individual Median F1: 0.8727583852722898
		Individual Median F1: 0.8727583852722898
		Individual Median F1: 0.8727583852722898
		Individual Median F1: 0.8727583852722898
		Individual Median F1: 0.8727583852722898
		Individual Median F1: 0.8727583852722898
		Individual Median F1: 0.8727583852722898
		Individual Median F1: 0.8727583852722898
		Individual Median F1: 0.8727583852722898
		Individual Median F1: 0.8727583852722898
		Individual Median F1: 0.8760185058064909
		Individual Median F1: 0.8727583852722898
		Individual Median F1: 0.8727583852722898
		Individual Median F1: 0.8727583852722898
		Individual Median F1: 0.8727583852722898
		Individual Median F1: 0.8727583852722898
		Individual Median F1: 0.8721281329956947
		Individual Median F1: 0.8727583852722898
		Individual Median F1: 0.8727583852722898
		Individual Median F1: 0.8727583852722898
		Individual Median F1: 0.8727583852722898
		Individual Median F1: 0.8727583852722895
		Individual Median F1: 0.8727583852722898
		Individual Median F1: 0.8727583852722898
		Individual Median F1: 0.8727583852722898
		Individual Median F1: 0.8760185058064909
		Individual Median F1: 0.8727583852722898
		Individual Median F1: 0.8727583852722898
		Individual Median F1: 0.8727583852722898
	Average F1 score:	0.8522576837630462
	Best Individual F1 score:	0.8760185058064909
	F1:	0.8760185058064909
	Extends:	1.0
	Implements:	0.8659383773991872
	Field:	0.9551041326295409
	Argument:	0.6159361930126284
	Returns:	0.6597777202515056
	LocalVar:	0.07018719548697844
	MethodCall:	0.0
	ConstructorCall:	0.8061327948333772
	OwnFieldUse:	1.0
	FieldUse:	0.0
	Throws:	0.8757923262999315
	File_Horizontal:	0.9602885686125202
	File_LevelUp:	0.0
	File_LevelDown:	0.1365768265001349
	Unknown:	0.9611244778286522
Evaluating generation: 295
		Individual Median F1: 0.8633439461237111
		Individual Median F1: 0.8597328270682101
		Individual Median F1: 0.8677440639410235
		Individual Median F1: 0.8671601431263827
		Individual Median F1: 0.8660191990400481
		Individual Median F1: 0.8671601431263828
		Individual Median F1: 0.8671601431263827
		Individual Median F1: 0.8671601431263827
		Individual Median F1: 0.8671601431263827
		Individual Median F1: 0.8671601431263827
		Individual Median F1: 0.8677440639410235
		Individual Median F1: 0.8677440639410235
		Individual Median F1: 0.8677440639410235
		Individual Median F1: 0.8660191990400481
		Individual Median F1: 0.8671601431263827
		Individual Median F1: 0.8660191990400481
		Individual Median F1: 0.8671601431263827
		Individual Median F1: 0.8677440639410235
		Individual Median F1: 0.8671601431263827
		Individual Median F1: 0.8677440639410235
		Individual Median F1: 0.8677440639410235
		Individual Median F1: 0.8671601431263827
		Individual Median F1: 0.8671601431263827
		Individual Median F1: 0.8677440639410235
		Individual Median F1: 0.8677440639410235
		Individual Median F1: 0.8671601431263827
		Individual Median F1: 0.8677440639410235
		Individual Median F1: 0.8671601431263827
		Individual Median F1: 0.8677440639410235
		Individual Median F1: 0.8671601431263827
	Average F1 score:	0.83356545172446
	Best Individual F1 score:	0.8677440639410235
	F1:	0.8677440639410235
	Extends:	1.0
	Implements:	0.8659383773991872
	Field:	0.9551041326295409
	Argument:	0.6159361930126284
	Returns:	0.8156116182897984
	LocalVar:	0.07018719548697844
	MethodCall:	0.0
	ConstructorCall:	0.8061327948333772
	OwnFieldUse:	1.0
	FieldUse:	0.0
	Throws:	0.8757923262999315
	File_Horizontal:	0.9602885686125202
	File_LevelUp:	0.0
	File_LevelDown:	0.1365768265001349
	Unknown:	0.9611244778286522
Evaluating generation: 296
		Individual Median F1: 0.8817715322300085
		Individual Median F1: 0.8817715322300085
		Individual Median F1: 0.8817715322300085
		Individual Median F1: 0.8817715322300085
		Individual Median F1: 0.8822989076464747
		Individual Median F1: 0.8822989076464747
		Individual Median F1: 0.8817715322300085
		Individual Median F1: 0.8817715322300085
		Individual Median F1: 0.8817715322300085
		Individual Median F1: 0.8817715322300085
		Individual Median F1: 0.8817715322300085
		Individual Median F1: 0.8817715322300085
		Individual Median F1: 0.8817715322300085
		Individual Median F1: 0.8817715322300085
		Individual Median F1: 0.8822989076464747
		Individual Median F1: 0.8817715322300085
		Individual Median F1: 0.8822989076464747
		Individual Median F1: 0.8817715322300085
		Individual Median F1: 0.8817715322300085
		Individual Median F1: 0.8817715322300085
		Individual Median F1: 0.8817715322300085
		Individual Median F1: 0.8817715322300085
		Individual Median F1: 0.8817715322300085
		Individual Median F1: 0.8817715322300085
		Individual Median F1: 0.8817715322300085
		Individual Median F1: 0.8817715322300085
		Individual Median F1: 0.8817715322300085
		Individual Median F1: 0.8817715322300085
		Individual Median F1: 0.8817715322300085
		Individual Median F1: 0.8817715322300085
	Average F1 score:	0.8470017529835763
	Best Individual F1 score:	0.8822989076464747
	F1:	0.8822989076464747
	Extends:	1.0
	Implements:	0.8659383773991872
	Field:	0.9551041326295409
	Argument:	0.6159361930126284
	Returns:	0.653560600247789
	LocalVar:	0.07018719548697844
	MethodCall:	0.0
	ConstructorCall:	0.8061327948333772
	OwnFieldUse:	1.0
	FieldUse:	0.0
	Throws:	0.8757923262999315
	File_Horizontal:	0.9602885686125202
	File_LevelUp:	0.0
	File_LevelDown:	0.1365768265001349
	Unknown:	0.9611244778286522
Evaluating generation: 297
		Individual Median F1: 0.8542982456140351
		Individual Median F1: 0.8542982456140351
		Individual Median F1: 0.8530213339585042
		Individual Median F1: 0.8542982456140351
		Individual Median F1: 0.8542982456140351
		Individual Median F1: 0.8542982456140351
		Individual Median F1: 0.8542982456140351
		Individual Median F1: 0.8542982456140351
		Individual Median F1: 0.8542982456140351
		Individual Median F1: 0.8511323292685616
		Individual Median F1: 0.8542982456140351
		Individual Median F1: 0.8511323292685616
		Individual Median F1: 0.8542982456140351
		Individual Median F1: 0.8511323292685616
		Individual Median F1: 0.8511323292685616
		Individual Median F1: 0.8511323292685616
		Individual Median F1: 0.8542982456140351
		Individual Median F1: 0.8542982456140351
		Individual Median F1: 0.8542982456140351
		Individual Median F1: 0.8542982456140351
		Individual Median F1: 0.8542982456140351
		Individual Median F1: 0.8542982456140351
		Individual Median F1: 0.8542982456140351
		Individual Median F1: 0.8542982456140351
		Individual Median F1: 0.8542982456140351
		Individual Median F1: 0.8511323292685616
		Individual Median F1: 0.8542982456140351
		Individual Median F1: 0.8511323292685616
		Individual Median F1: 0.8511323292685616
		Individual Median F1: 0.8511323292685616
	Average F1 score:	0.8352916948523398
	Best Individual F1 score:	0.8542982456140351
	F1:	0.8542982456140351
	Extends:	1.0
	Implements:	0.8659383773991872
	Field:	0.9551041326295409
	Argument:	0.6159361930126284
	Returns:	0.8156116182897984
	LocalVar:	0.07018719548697844
	MethodCall:	0.0
	ConstructorCall:	0.8061327948333772
	OwnFieldUse:	1.0
	FieldUse:	0.0
	Throws:	0.8757923262999315
	File_Horizontal:	0.9602885686125202
	File_LevelUp:	0.0
	File_LevelDown:	0.1365768265001349
	Unknown:	0.9611244778286522
Evaluating generation: 298
		Individual Median F1: 0.8633540372670807
		Individual Median F1: 0.8633540372670807
		Individual Median F1: 0.8633540372670807
		Individual Median F1: 0.8644550557091397
		Individual Median F1: 0.8633540372670807
		Individual Median F1: 0.8633540372670807
		Individual Median F1: 0.8633540372670807
		Individual Median F1: 0.8633540372670807
		Individual Median F1: 0.8633540372670807
		Individual Median F1: 0.8633540372670807
		Individual Median F1: 0.8633540372670807
		Individual Median F1: 0.8633540372670807
		Individual Median F1: 0.8633540372670807
		Individual Median F1: 0.8633540372670807
		Individual Median F1: 0.8633540372670807
		Individual Median F1: 0.8633540372670807
		Individual Median F1: 0.8633540372670807
		Individual Median F1: 0.8633540372670807
		Individual Median F1: 0.8633540372670807
		Individual Median F1: 0.8633540372670807
		Individual Median F1: 0.8633540372670807
		Individual Median F1: 0.8633540372670807
		Individual Median F1: 0.8633540372670807
		Individual Median F1: 0.8633540372670807
		Individual Median F1: 0.8633540372670807
		Individual Median F1: 0.8633540372670807
		Individual Median F1: 0.8633540372670807
		Individual Median F1: 0.8633540372670807
		Individual Median F1: 0.8633540372670807
		Individual Median F1: 0.8633540372670807
	Average F1 score:	0.8466034619587974
	Best Individual F1 score:	0.8644550557091397
	F1:	0.8644550557091397
	Extends:	1.0
	Implements:	0.8659383773991872
	Field:	0.9551041326295409
	Argument:	0.6159361930126284
	Returns:	0.8015484707538203
	LocalVar:	0.07018719548697844
	MethodCall:	0.0
	ConstructorCall:	0.8061327948333772
	OwnFieldUse:	1.0
	FieldUse:	0.0
	Throws:	0.8757923262999315
	File_Horizontal:	0.9602885686125202
	File_LevelUp:	0.0
	File_LevelDown:	0.1365768265001349
	Unknown:	0.9611244778286522
Evaluating generation: 299
		Individual Median F1: 0.8667895016642506
		Individual Median F1: 0.8667895016642506
		Individual Median F1: 0.8667895016642506
		Individual Median F1: 0.8667895016642506
		Individual Median F1: 0.8667895016642506
		Individual Median F1: 0.8667895016642506
		Individual Median F1: 0.8667895016642506
		Individual Median F1: 0.8667895016642506
		Individual Median F1: 0.8667895016642506
		Individual Median F1: 0.8667895016642506
		Individual Median F1: 0.8667895016642506
		Individual Median F1: 0.8667895016642506
		Individual Median F1: 0.8667895016642506
		Individual Median F1: 0.8667895016642506
		Individual Median F1: 0.8667895016642506
		Individual Median F1: 0.8667895016642506
		Individual Median F1: 0.8667895016642506
		Individual Median F1: 0.8667895016642506
		Individual Median F1: 0.8667895016642506
		Individual Median F1: 0.8667895016642506
		Individual Median F1: 0.8667895016642506
		Individual Median F1: 0.8667895016642506
		Individual Median F1: 0.8667895016642506
