g3n3z: optimization of dependency weights using a genetic algorithm approach.
	g3n3z is a part of s4rdm3x tobias-dv-lnu.github.io/s4rdm3x/

Algorithm Parameters:
	system:	Apache
		Individual Median F1: 0.8571674283748587
		Individual Median F1: 0.8571674283748587
		Individual Median F1: 0.8554175293305728
		Individual Median F1: 0.8571674283748587
		Individual Median F1: 0.8410170862400161
		Individual Median F1: 0.8571674283748587
		Individual Median F1: 0.8410170862400161
		Individual Median F1: 0.8571674283748587
		Individual Median F1: 0.8571674283748587
		Individual Median F1: 0.8571674283748587
		Individual Median F1: 0.8571674283748587
		Individual Median F1: 0.8571674283748587
		Individual Median F1: 0.8410170862400161
		Individual Median F1: 0.8531093019227438
		Individual Median F1: 0.8531093019227438
		Individual Median F1: 0.8571674283748587
		Individual Median F1: 0.8571674283748587
		Individual Median F1: 0.8571674283748587
		Individual Median F1: 0.8571674283748587
		Individual Median F1: 0.8571674283748587
		Individual Median F1: 0.8577075098814231
		Individual Median F1: 0.8571674283748587
		Individual Median F1: 0.8571674283748587
		Individual Median F1: 0.8571674283748587
		Individual Median F1: 0.8391652720726204
		Individual Median F1: 0.8571674283748587
		Individual Median F1: 0.8571674283748587
	Average F1 score:	0.8141501100738497
	Best Individual F1 score:	0.8571674283748587
	F1:	0.8571674283748587
	Extends:	0.9964747345411938
	Implements:	0.9081945709191529
	Field:	0.49230000898976833
	Argument:	0.21171000729083161
	Returns:	0.998382046114173
	LocalVar:	0.2738223890185022
	MethodCall:	0.004750693200099465
	ConstructorCall:	0.0
	OwnFieldUse:	0.0420573881211192
	FieldUse:	1.0
	Throws:	0.0
	File_Horizontal:	0.8109858030383671
	File_LevelUp:	0.0
	File_LevelDown:	0.21176688295009616
	Unknown:	0.23460731710599084
Evaluating generation: 240
		Individual Median F1: 0.8620593994778067
		Individual Median F1: 0.8620593994778067
		Individual Median F1: 0.8620593994778067
		Individual Median F1: 0.8620593994778067
		Individual Median F1: 0.8620593994778067
		Individual Median F1: 0.8620593994778067
		Individual Median F1: 0.8620593994778067
		Individual Median F1: 0.8620593994778067
		Individual Median F1: 0.8620593994778067
		Individual Median F1: 0.8620593994778067
		Individual Median F1: 0.8620593994778067
		Individual Median F1: 0.8620593994778067
		Individual Median F1: 0.8620593994778067
		Individual Median F1: 0.8620593994778067
		Individual Median F1: 0.8620593994778067
		Individual Median F1: 0.8671474358974358
		Individual Median F1: 0.8620593994778067
		Individual Median F1: 0.8620593994778067
		Individual Median F1: 0.8620593994778067
		Individual Median F1: 0.8620593994778067
		Individual Median F1: 0.8620593994778067
		Individual Median F1: 0.8620593994778067
		Individual Median F1: 0.8620593994778067
		Individual Median F1: 0.8620593994778067
		Individual Median F1: 0.8620593994778067
		Individual Median F1: 0.8620593994778067
		Individual Median F1: 0.8620593994778067
		Individual Median F1: 0.8620593994778067
		Individual Median F1: 0.8620593994778067
		Individual Median F1: 0.8620593994778067
	Average F1 score:	0.8369404812245499
	Best Individual F1 score:	0.8620593994778067
	F1:	0.8620593994778067
	Extends:	0.9964747345411938
	Implements:	0.9081945709191529
	Field:	0.49230000898976833
	Argument:	0.21171000729083161
	Returns:	0.8683886941986348
	LocalVar:	0.2738223890185022
	MethodCall:	0.004750693200099465
	ConstructorCall:	0.0
	OwnFieldUse:	0.0420573881211192
	FieldUse:	1.0
	Throws:	0.0
	File_Horizontal:	0.8109858030383671
	File_LevelUp:	0.0
	File_LevelDown:	0.21176688295009616
	Unknown:	0.23460731710599084
Evaluating generation: 241
		Individual Median F1: 0.8606501165820875
		Individual Median F1: 0.8853123858238947
		Individual Median F1: 0.8853123858238947
		Individual Median F1: 0.8853123858238947
		Individual Median F1: 0.8853123858238947
		Individual Median F1: 0.8853123858238947
		Individual Median F1: 0.8853123858238947
		Individual Median F1: 0.8853123858238947
		Individual Median F1: 0.8853123858238947
		Individual Median F1: 0.8853123858238947
		Individual Median F1: 0.8853123858238947
		Individual Median F1: 0.8853123858238947
		Individual Median F1: 0.8853123858238947
		Individual Median F1: 0.8853123858238947
		Individual Median F1: 0.8853123858238947
		Individual Median F1: 0.8853123858238947
		Individual Median F1: 0.8853123858238947
		Individual Median F1: 0.8853123858238947
		Individual Median F1: 0.8853123858238947
		Individual Median F1: 0.8853123858238947
		Individual Median F1: 0.8853123858238947
		Individual Median F1: 0.8853123858238947
		Individual Median F1: 0.8853123858238947
		Individual Median F1: 0.8853123858238947
		Individual Median F1: 0.8853123858238947
		Individual Median F1: 0.8853123858238947
		Individual Median F1: 0.8853123858238947
		Individual Median F1: 0.8853123858238947
		Individual Median F1: 0.8853123858238947
		Individual Median F1: 0.8853123858238947
	Average F1 score:	0.8527172170491598
	Best Individual F1 score:	0.8853123858238947
	F1:	0.8853123858238947
	Extends:	0.9964747345411938
	Implements:	0.9081945709191529
	Field:	0.49230000898976833
	Argument:	0.21171000729083161
	Returns:	0.8683886941986348
	LocalVar:	0.2738223890185022
	MethodCall:	0.004750693200099465
	ConstructorCall:	0.0
	OwnFieldUse:	0.0420573881211192
	FieldUse:	1.0
	Throws:	0.0
	File_Horizontal:	0.8109858030383671
	File_LevelUp:	0.0
	File_LevelDown:	0.21176688295009616
	Unknown:	0.23460731710599084
Evaluating generation: 242
		Individual Median F1: 0.8493899994272296
		Individual Median F1: 0.8493899994272295
		Individual Median F1: 0.8493899994272295
		Individual Median F1: 0.8506872017601509
		Individual Median F1: 0.8506872017601509
		Individual Median F1: 0.8506872017601509
		Individual Median F1: 0.850687201760151
		Individual Median F1: 0.8506872017601509
		Individual Median F1: 0.8506872017601509
		Individual Median F1: 0.8506872017601509
		Individual Median F1: 0.850687201760151
		Individual Median F1: 0.8506872017601509
		Individual Median F1: 0.8506872017601509
		Individual Median F1: 0.8506872017601509
		Individual Median F1: 0.850687201760151
		Individual Median F1: 0.8506872017601509
		Individual Median F1: 0.8459256329113923
		Individual Median F1: 0.8493899994272295
		Individual Median F1: 0.8493899994272295
		Individual Median F1: 0.8506872017601509
		Individual Median F1: 0.8506872017601509
		Individual Median F1: 0.8506872017601509
		Individual Median F1: 0.8506872017601509
		Individual Median F1: 0.8506872017601509
		Individual Median F1: 0.850687201760151
		Individual Median F1: 0.8506872017601509
		Individual Median F1: 0.8506872017601509
		Individual Median F1: 0.850687201760151
		Individual Median F1: 0.850687201760151
		Individual Median F1: 0.8506872017601509
	Average F1 score:	0.8366011899396989
	Best Individual F1 score:	0.850687201760151
	F1:	0.850687201760151
	Extends:	0.9964747345411938
	Implements:	0.7868172920920059
	Field:	0.49230000898976833
	Argument:	0.2163167416918352
	Returns:	0.998382046114173
	LocalVar:	0.2738223890185022
	MethodCall:	0.004750693200099465
	ConstructorCall:	0.0
	OwnFieldUse:	0.01657268504612984
	FieldUse:	1.0
	Throws:	0.0
	File_Horizontal:	0.8109858030383671
	File_LevelUp:	0.0
	File_LevelDown:	0.21176688295009616
	Unknown:	0.23460731710599084
Evaluating generation: 243
		Individual Median F1: 0.859299647861871
		Individual Median F1: 0.859299647861871
		Individual Median F1: 0.859299647861871
		Individual Median F1: 0.859299647861871
		Individual Median F1: 0.859299647861871
		Individual Median F1: 0.859299647861871
		Individual Median F1: 0.859299647861871
		Individual Median F1: 0.859299647861871
		Individual Median F1: 0.859299647861871
		Individual Median F1: 0.859299647861871
		Individual Median F1: 0.859299647861871
		Individual Median F1: 0.859299647861871
		Individual Median F1: 0.859299647861871
		Individual Median F1: 0.859299647861871
		Individual Median F1: 0.859299647861871
		Individual Median F1: 0.859299647861871
		Individual Median F1: 0.859299647861871
		Individual Median F1: 0.859299647861871
		Individual Median F1: 0.859299647861871
		Individual Median F1: 0.859299647861871
		Individual Median F1: 0.859299647861871
		Individual Median F1: 0.859299647861871
		Individual Median F1: 0.859299647861871
		Individual Median F1: 0.859299647861871
		Individual Median F1: 0.859299647861871
		Individual Median F1: 0.859299647861871
		Individual Median F1: 0.859299647861871
		Individual Median F1: 0.859299647861871
		Individual Median F1: 0.859299647861871
		Individual Median F1: 0.859299647861871
	Average F1 score:	0.8648814563684148
	Best Individual F1 score:	0.859299647861871
	F1:	0.859299647861871
	Extends:	0.9964747345411938
	Implements:	0.9081945709191529
	Field:	0.49230000898976833
	Argument:	0.23516587567039357
	Returns:	0.998382046114173
	LocalVar:	0.2738223890185022
	MethodCall:	0.004750693200099465
	ConstructorCall:	0.0
	OwnFieldUse:	0.0
	FieldUse:	1.0
	Throws:	0.0
	File_Horizontal:	0.8109858030383671
	File_LevelUp:	0.0
	File_LevelDown:	0.21176688295009616
	Unknown:	0.23460731710599084
Evaluating generation: 244
		Individual Median F1: 0.8541781114569982
		Individual Median F1: 0.8564084026187894
		Individual Median F1: 0.8534399224806202
		Individual Median F1: 0.8564084026187894
		Individual Median F1: 0.8541781114569982
		Individual Median F1: 0.8541781114569982
		Individual Median F1: 0.8541781114569982
		Individual Median F1: 0.8541781114569982
		Individual Median F1: 0.8541781114569982
		Individual Median F1: 0.8541781114569982
		Individual Median F1: 0.8541781114569982
		Individual Median F1: 0.8541781114569982
		Individual Median F1: 0.8541781114569982
		Individual Median F1: 0.8541781114569982
		Individual Median F1: 0.8541781114569982
		Individual Median F1: 0.8541781114569982
		Individual Median F1: 0.8541781114569982
		Individual Median F1: 0.8541781114569982
		Individual Median F1: 0.8541781114569982
		Individual Median F1: 0.8541781114569982
		Individual Median F1: 0.8541781114569982
		Individual Median F1: 0.852672378620971
		Individual Median F1: 0.8541781114569982
		Individual Median F1: 0.8541781114569982
		Individual Median F1: 0.8541781114569982
		Individual Median F1: 0.8541781114569982
		Individual Median F1: 0.8541781114569982
		Individual Median F1: 0.8564084026187894
		Individual Median F1: 0.8541781114569982
		Individual Median F1: 0.8541781114569982
	Average F1 score:	0.8370457501107709
	Best Individual F1 score:	0.8564084026187894
	F1:	0.8564084026187894
	Extends:	0.9964747345411938
	Implements:	0.9081945709191529
	Field:	0.49230000898976833
	Argument:	0.23516587567039357
	Returns:	0.998382046114173
	LocalVar:	0.2738223890185022
	MethodCall:	0.004750693200099465
	ConstructorCall:	0.0
	OwnFieldUse:	0.0
	FieldUse:	1.0
	Throws:	0.0
	File_Horizontal:	0.8109858030383671
	File_LevelUp:	0.0
	File_LevelDown:	0.21176688295009616
	Unknown:	0.23460731710599084
Evaluating generation: 245
		Individual Median F1: 0.8535539215686274
		Individual Median F1: 0.8535539215686274
		Individual Median F1: 0.8535539215686274
		Individual Median F1: 0.8535539215686274
		Individual Median F1: 0.8565224017067967
		Individual Median F1: 0.8444600062247121
		Individual Median F1: 0.8535539215686274
		Individual Median F1: 0.8565224017067967
		Individual Median F1: 0.8444600062247121
		Individual Median F1: 0.8535539215686274
		Individual Median F1: 0.8444600062247121
		Individual Median F1: 0.8535539215686274
		Individual Median F1: 0.8444600062247121
		Individual Median F1: 0.8444600062247121
		Individual Median F1: 0.8444600062247121
		Individual Median F1: 0.8565224017067967
		Individual Median F1: 0.8565224017067967
		Individual Median F1: 0.8565224017067967
		Individual Median F1: 0.8535539215686274
		Individual Median F1: 0.8535539215686274
		Individual Median F1: 0.8565224017067967
		Individual Median F1: 0.8535539215686274
		Individual Median F1: 0.8565224017067967
		Individual Median F1: 0.8444600062247121
		Individual Median F1: 0.8565224017067967
		Individual Median F1: 0.8444600062247121
		Individual Median F1: 0.8535539215686274
		Individual Median F1: 0.8444600062247121
		Individual Median F1: 0.8565224017067967
		Individual Median F1: 0.8565224017067967
	Average F1 score:	0.8177447097174056
	Best Individual F1 score:	0.8565224017067967
	F1:	0.8565224017067967
	Extends:	0.9964747345411938
	Implements:	0.9081945709191529
	Field:	0.49230000898976833
	Argument:	0.21171000729083161
	Returns:	0.998382046114173
	LocalVar:	0.2738223890185022
	MethodCall:	0.004750693200099465
	ConstructorCall:	0.0
	OwnFieldUse:	0.0
	FieldUse:	1.0
	Throws:	0.0
	File_Horizontal:	0.8109858030383671
	File_LevelUp:	0.0
	File_LevelDown:	0.21176688295009616
	Unknown:	0.23460731710599084
Evaluating generation: 246
		Individual Median F1: 0.8672495956686819
		Individual Median F1: 0.8685409547478513
		Individual Median F1: 0.8685409547478513
		Individual Median F1: 0.8685409547478513
		Individual Median F1: 0.8663894663894663
		Individual Median F1: 0.8685409547478513
		Individual Median F1: 0.8663894663894663
		Individual Median F1: 0.8663894663894663
		Individual Median F1: 0.8663894663894663
		Individual Median F1: 0.8663894663894663
		Individual Median F1: 0.8663894663894663
		Individual Median F1: 0.8663894663894663
		Individual Median F1: 0.8663894663894663
		Individual Median F1: 0.8663894663894663
		Individual Median F1: 0.8663894663894663
		Individual Median F1: 0.8663894663894663
		Individual Median F1: 0.8685409547478513
		Individual Median F1: 0.8663894663894663
		Individual Median F1: 0.8663894663894662
		Individual Median F1: 0.8663894663894663
		Individual Median F1: 0.8685409547478513
		Individual Median F1: 0.8685409547478513
		Individual Median F1: 0.8663894663894663
		Individual Median F1: 0.8685409547478513
		Individual Median F1: 0.8685409547478513
		Individual Median F1: 0.8685409547478513
		Individual Median F1: 0.8663894663894663
		Individual Median F1: 0.8663894663894663
		Individual Median F1: 0.8663894663894663
		Individual Median F1: 0.8663894663894663
	Average F1 score:	0.8529058792713305
	Best Individual F1 score:	0.8685409547478513
	F1:	0.8685409547478513
	Extends:	0.9964747345411938
	Implements:	0.9081945709191529
	Field:	0.49230000898976833
	Argument:	0.2163167416918352
	Returns:	0.998382046114173
	LocalVar:	0.2738223890185022
	MethodCall:	0.004750693200099465
	ConstructorCall:	0.0
	OwnFieldUse:	0.0
	FieldUse:	1.0
	Throws:	0.0
	File_Horizontal:	0.8109858030383671
	File_LevelUp:	0.0
	File_LevelDown:	0.21176688295009616
	Unknown:	0.23460731710599084
Evaluating generation: 247
		Individual Median F1: 0.8559376728747925
		Individual Median F1: 0.8559376728747925
		Individual Median F1: 0.8559376728747925
		Individual Median F1: 0.8559376728747925
		Individual Median F1: 0.8559376728747925
		Individual Median F1: 0.8559376728747925
		Individual Median F1: 0.8559376728747925
		Individual Median F1: 0.8559376728747925
		Individual Median F1: 0.8559376728747925
		Individual Median F1: 0.8559376728747925
		Individual Median F1: 0.8559376728747925
		Individual Median F1: 0.8559376728747925
		Individual Median F1: 0.8559376728747925
		Individual Median F1: 0.8559376728747925
		Individual Median F1: 0.8559376728747925
		Individual Median F1: 0.8559376728747925
		Individual Median F1: 0.8559376728747925
		Individual Median F1: 0.8559376728747925
		Individual Median F1: 0.8559376728747925
		Individual Median F1: 0.8559376728747925
