g3n3z: optimization of dependency weights using a genetic algorithm approach.
	g3n3z is a part of s4rdm3x tobias-dv-lnu.github.io/s4rdm3x/

Algorithm Parameters:
	system:	TeamMates
		Individual Median F1: 0.7759550785098703
		Individual Median F1: 0.7621878019500483
		Individual Median F1: 0.7621878019500483
		Individual Median F1: 0.7759550785098703
		Individual Median F1: 0.756307897738337
		Individual Median F1: 0.7584471752645915
		Individual Median F1: 0.7730145186449265
		Individual Median F1: 0.7584471752645915
		Individual Median F1: 0.7584471752645915
		Individual Median F1: 0.7584471752645915
		Individual Median F1: 0.7584471752645915
		Individual Median F1: 0.7730145186449265
		Individual Median F1: 0.7584471752645915
		Individual Median F1: 0.7730145186449265
		Individual Median F1: 0.7584471752645915
		Individual Median F1: 0.7730145186449265
		Individual Median F1: 0.7584471752645915
		Individual Median F1: 0.7584471752645915
		Individual Median F1: 0.7648379351740696
	Average F1 score:	0.7538992289498775
	Best Individual F1 score:	0.7759550785098703
	F1:	0.7759550785098703
	Extends:	1.0
	Implements:	0.2463076830395934
	Field:	0.0010853517863670167
	Argument:	0.0
	Returns:	0.48039268057132817
	LocalVar:	0.0
	MethodCall:	0.0
	ConstructorCall:	0.40439453550918997
	OwnFieldUse:	0.0
	FieldUse:	0.0
	Throws:	0.09634487096823711
	File_Horizontal:	1.0
	File_LevelUp:	0.9822771084665274
	File_LevelDown:	1.0
	Unknown:	0.06211556407947666
Evaluating generation: 253
		Individual Median F1: 0.7750123386300733
		Individual Median F1: 0.7612410601289107
		Individual Median F1: 0.7612410601289107
		Individual Median F1: 0.7587069914518548
		Individual Median F1: 0.7612410601289107
		Individual Median F1: 0.766465416605866
		Individual Median F1: 0.7612410601289107
		Individual Median F1: 0.7612410601289107
		Individual Median F1: 0.7612410601289107
		Individual Median F1: 0.7666084952195469
		Individual Median F1: 0.766465416605866
		Individual Median F1: 0.766465416605866
		Individual Median F1: 0.766465416605866
		Individual Median F1: 0.766465416605866
		Individual Median F1: 0.7622055371685283
		Individual Median F1: 0.7622055371685283
		Individual Median F1: 0.7750123386300733
		Individual Median F1: 0.7612410601289107
		Individual Median F1: 0.7750123386300733
		Individual Median F1: 0.7750123386300733
		Individual Median F1: 0.766465416605866
		Individual Median F1: 0.7612410601289107
		Individual Median F1: 0.766465416605866
		Individual Median F1: 0.766465416605866
		Individual Median F1: 0.7612410601289107
		Individual Median F1: 0.7666084952195469
		Individual Median F1: 0.7516779072679038
		Individual Median F1: 0.766465416605866
		Individual Median F1: 0.7666084952195469
		Individual Median F1: 0.766465416605866
	Average F1 score:	0.7106288305267573
	Best Individual F1 score:	0.7666084952195469
	F1:	0.7666084952195469
	Extends:	1.0
	Implements:	0.2463076830395934
	Field:	0.0010853517863670167
	Argument:	0.0
	Returns:	0.48039268057132817
	LocalVar:	0.0
	MethodCall:	0.0
	ConstructorCall:	0.40439453550918997
	OwnFieldUse:	0.0
	FieldUse:	0.0
	Throws:	0.09634487096823711
	File_Horizontal:	1.0
	File_LevelUp:	0.9822771084665274
	File_LevelDown:	1.0
	Unknown:	0.06211556407947666
Evaluating generation: 254
		Individual Median F1: 0.7504159406164781
		Individual Median F1: 0.7464900853958605
		Individual Median F1: 0.7464900853958605
		Individual Median F1: 0.7504159406164781
		Individual Median F1: 0.7504159406164781
		Individual Median F1: 0.7453344482689328
		Individual Median F1: 0.7453344482689328
		Individual Median F1: 0.7459083149753478
		Individual Median F1: 0.7459083149753478
		Individual Median F1: 0.7459083149753478
		Individual Median F1: 0.7459083149753478
		Individual Median F1: 0.7459083149753478
		Individual Median F1: 0.7459083149753478
		Individual Median F1: 0.7459083149753478
		Individual Median F1: 0.7459083149753478
		Individual Median F1: 0.7459083149753478
		Individual Median F1: 0.7464900853958605
		Individual Median F1: 0.7453344482689328
		Individual Median F1: 0.7447649201802392
		Individual Median F1: 0.7453344482689328
		Individual Median F1: 0.7459083149753478
		Individual Median F1: 0.7459083149753478
		Individual Median F1: 0.7447649201802392
		Individual Median F1: 0.7459083149753478
		Individual Median F1: 0.7453344482689328
		Individual Median F1: 0.7459083149753478
		Individual Median F1: 0.7453344482689328
		Individual Median F1: 0.7453344482689328
		Individual Median F1: 0.7459083149753478
		Individual Median F1: 0.7459083149753478
	Average F1 score:	0.7279853465392946
	Best Individual F1 score:	0.7453344482689328
	F1:	0.7453344482689328
	Extends:	1.0
	Implements:	0.2463076830395934
	Field:	0.0010853517863670167
	Argument:	0.0
	Returns:	0.48039268057132817
	LocalVar:	0.0
	MethodCall:	0.0
	ConstructorCall:	0.40439453550918997
	OwnFieldUse:	0.0
	FieldUse:	0.0
	Throws:	0.09634487096823711
	File_Horizontal:	1.0
	File_LevelUp:	0.9822771084665274
	File_LevelDown:	1.0
	Unknown:	0.06211556407947666
Evaluating generation: 255
		Individual Median F1: 0.7283298097251586
		Individual Median F1: 0.7369418902265619
		Individual Median F1: 0.735632183908046
		Individual Median F1: 0.735632183908046
		Individual Median F1: 0.7369418902265619
		Individual Median F1: 0.735632183908046
		Individual Median F1: 0.735632183908046
		Individual Median F1: 0.735632183908046
		Individual Median F1: 0.735632183908046
		Individual Median F1: 0.735632183908046
		Individual Median F1: 0.735632183908046
		Individual Median F1: 0.7369418902265619
		Individual Median F1: 0.7369418902265619
		Individual Median F1: 0.7369418902265619
		Individual Median F1: 0.735632183908046
		Individual Median F1: 0.735632183908046
		Individual Median F1: 0.735632183908046
		Individual Median F1: 0.735632183908046
		Individual Median F1: 0.7369418902265619
		Individual Median F1: 0.735632183908046
		Individual Median F1: 0.735632183908046
		Individual Median F1: 0.7369418902265619
		Individual Median F1: 0.735632183908046
		Individual Median F1: 0.735632183908046
		Individual Median F1: 0.735632183908046
		Individual Median F1: 0.7369418902265619
		Individual Median F1: 0.735632183908046
		Individual Median F1: 0.7307435589373916
		Individual Median F1: 0.735632183908046
		Individual Median F1: 0.7272727272727273
	Average F1 score:	0.7056729596003599
	Best Individual F1 score:	0.7272727272727273
	F1:	0.7272727272727273
	Extends:	1.0
	Implements:	0.2463076830395934
	Field:	0.0010853517863670167
	Argument:	0.11623198799149433
	Returns:	0.495930581276152
	LocalVar:	0.0
	MethodCall:	0.0
	ConstructorCall:	0.40439453550918997
	OwnFieldUse:	0.0
	FieldUse:	0.0
	Throws:	0.09634487096823711
	File_Horizontal:	1.0
	File_LevelUp:	0.9822771084665274
	File_LevelDown:	1.0
	Unknown:	0.06211556407947666
Evaluating generation: 256
		Individual Median F1: 0.7489244346387203
		Individual Median F1: 0.7489244346387203
		Individual Median F1: 0.7489244346387203
		Individual Median F1: 0.7489244346387203
		Individual Median F1: 0.7489244346387203
		Individual Median F1: 0.7489244346387203
		Individual Median F1: 0.7489244346387203
		Individual Median F1: 0.7489244346387203
		Individual Median F1: 0.7489244346387203
		Individual Median F1: 0.7489244346387203
		Individual Median F1: 0.7489244346387203
		Individual Median F1: 0.7489244346387203
		Individual Median F1: 0.7489244346387203
		Individual Median F1: 0.7489244346387203
		Individual Median F1: 0.7368940529735133
		Individual Median F1: 0.7368940529735133
		Individual Median F1: 0.7489244346387203
		Individual Median F1: 0.7489244346387203
		Individual Median F1: 0.7489244346387203
		Individual Median F1: 0.7489244346387203
		Individual Median F1: 0.7489244346387203
		Individual Median F1: 0.7489244346387203
		Individual Median F1: 0.7489244346387203
		Individual Median F1: 0.7489244346387203
		Individual Median F1: 0.7489244346387203
		Individual Median F1: 0.7489244346387203
		Individual Median F1: 0.7489244346387203
		Individual Median F1: 0.7489244346387203
		Individual Median F1: 0.7489244346387203
		Individual Median F1: 0.7489244346387203
	Average F1 score:	0.7040217792252158
	Best Individual F1 score:	0.7489244346387203
	F1:	0.7489244346387203
	Extends:	1.0
	Implements:	0.2463076830395934
	Field:	0.0010853517863670167
	Argument:	0.0
	Returns:	0.495930581276152
	LocalVar:	0.0
	MethodCall:	0.0
	ConstructorCall:	0.40439453550918997
	OwnFieldUse:	0.0
	FieldUse:	0.0
	Throws:	0.07331438547166966
	File_Horizontal:	1.0
	File_LevelUp:	0.9822771084665274
	File_LevelDown:	1.0
	Unknown:	0.06211556407947666
Evaluating generation: 257
		Individual Median F1: 0.7295757939570648
		Individual Median F1: 0.7295757939570648
		Individual Median F1: 0.7295757939570648
		Individual Median F1: 0.7295757939570648
		Individual Median F1: 0.7295757939570648
		Individual Median F1: 0.7295757939570648
		Individual Median F1: 0.7295757939570648
		Individual Median F1: 0.7140743871513102
		Individual Median F1: 0.7295757939570648
		Individual Median F1: 0.7295757939570648
		Individual Median F1: 0.7295757939570648
		Individual Median F1: 0.7295757939570648
		Individual Median F1: 0.7295757939570648
		Individual Median F1: 0.6943422913719943
		Individual Median F1: 0.7295757939570648
		Individual Median F1: 0.6379990379990381
		Individual Median F1: 0.7140743871513102
		Individual Median F1: 0.7295757939570648
		Individual Median F1: 0.7295757939570648
		Individual Median F1: 0.7295757939570648
		Individual Median F1: 0.7295757939570648
		Individual Median F1: 0.7295757939570648
		Individual Median F1: 0.7295757939570648
		Individual Median F1: 0.7295757939570648
		Individual Median F1: 0.7295757939570648
		Individual Median F1: 0.7295757939570648
		Individual Median F1: 0.7295757939570648
		Individual Median F1: 0.7295757939570648
		Individual Median F1: 0.7295757939570648
		Individual Median F1: 0.7295757939570648
	Average F1 score:	0.6763498502567937
	Best Individual F1 score:	0.7295757939570648
	F1:	0.7295757939570648
	Extends:	1.0
	Implements:	0.2463076830395934
	Field:	0.0010853517863670167
	Argument:	0.0
	Returns:	0.495930581276152
	LocalVar:	0.0
	MethodCall:	0.0
	ConstructorCall:	0.40439453550918997
	OwnFieldUse:	0.0
	FieldUse:	0.0
	Throws:	0.09634487096823711
	File_Horizontal:	1.0
	File_LevelUp:	0.9822771084665274
	File_LevelDown:	1.0
	Unknown:	0.06211556407947666
Evaluating generation: 258
		Individual Median F1: 0.7470420961763062
		Individual Median F1: 0.7470420961763062
		Individual Median F1: 0.7470420961763062
		Individual Median F1: 0.7470420961763062
		Individual Median F1: 0.7470420961763062
		Individual Median F1: 0.7470420961763062
		Individual Median F1: 0.7470420961763062
		Individual Median F1: 0.7470420961763062
		Individual Median F1: 0.7470420961763062
		Individual Median F1: 0.7470420961763062
		Individual Median F1: 0.7470420961763062
		Individual Median F1: 0.7470420961763062
		Individual Median F1: 0.7470420961763062
		Individual Median F1: 0.7470420961763062
		Individual Median F1: 0.7470420961763062
		Individual Median F1: 0.7470420961763062
		Individual Median F1: 0.7470420961763062
		Individual Median F1: 0.7470420961763062
		Individual Median F1: 0.7470420961763062
		Individual Median F1: 0.7470420961763062
		Individual Median F1: 0.7470420961763062
		Individual Median F1: 0.7470420961763062
		Individual Median F1: 0.7470420961763062
		Individual Median F1: 0.7470420961763062
		Individual Median F1: 0.7470420961763062
		Individual Median F1: 0.7470420961763062
		Individual Median F1: 0.7470420961763062
		Individual Median F1: 0.7470420961763062
		Individual Median F1: 0.7470420961763062
		Individual Median F1: 0.7470420961763062
	Average F1 score:	0.7353201032874486
	Best Individual F1 score:	0.7470420961763062
	F1:	0.7470420961763062
	Extends:	1.0
	Implements:	0.2463076830395934
	Field:	0.0010853517863670167
	Argument:	0.0
	Returns:	0.495930581276152
	LocalVar:	0.0
	MethodCall:	0.0
	ConstructorCall:	0.40439453550918997
	OwnFieldUse:	0.0
	FieldUse:	0.0
	Throws:	0.013653547967033872
	File_Horizontal:	1.0
	File_LevelUp:	0.9822771084665274
	File_LevelDown:	1.0
	Unknown:	0.06211556407947666
Evaluating generation: 259
		Individual Median F1: 0.7388227679695085
		Individual Median F1: 0.7401270228569379
		Individual Median F1: 0.7388227679695085
		Individual Median F1: 0.7388227679695085
		Individual Median F1: 0.7388227679695085
		Individual Median F1: 0.7388227679695085
		Individual Median F1: 0.7388227679695085
		Individual Median F1: 0.7388227679695085
		Individual Median F1: 0.7388227679695085
		Individual Median F1: 0.7388227679695085
		Individual Median F1: 0.7388227679695085
		Individual Median F1: 0.7388227679695085
		Individual Median F1: 0.7451228889585053
		Individual Median F1: 0.7388227679695085
		Individual Median F1: 0.7388227679695085
		Individual Median F1: 0.7451228889585053
		Individual Median F1: 0.7401270228569379
		Individual Median F1: 0.7388227679695085
		Individual Median F1: 0.7388227679695085
		Individual Median F1: 0.7375130616509927
		Individual Median F1: 0.7388227679695085
		Individual Median F1: 0.7388227679695085
		Individual Median F1: 0.7388227679695085
		Individual Median F1: 0.7388227679695085
		Individual Median F1: 0.7388227679695085
		Individual Median F1: 0.7388227679695085
		Individual Median F1: 0.7388227679695085
		Individual Median F1: 0.7388227679695085
		Individual Median F1: 0.7388227679695085
		Individual Median F1: 0.7361978696515616
	Average F1 score:	0.6849457653205006
	Best Individual F1 score:	0.7451228889585053
	F1:	0.7451228889585053
	Extends:	1.0
	Implements:	0.2463076830395934
	Field:	0.0010853517863670167
	Argument:	0.0
	Returns:	0.495930581276152
	LocalVar:	0.0
	MethodCall:	0.0
	ConstructorCall:	0.40439453550918997
	OwnFieldUse:	0.0
	FieldUse:	0.0
	Throws:	0.013653547967033872
	File_Horizontal:	1.0
	File_LevelUp:	0.9822771084665274
	File_LevelDown:	1.0
	Unknown:	0.06211556407947666
Evaluating generation: 260
		Individual Median F1: 0.7558673778253584
		Individual Median F1: 0.7566357317445769
		Individual Median F1: 0.7566357317445769
		Individual Median F1: 0.7566357317445769
		Individual Median F1: 0.7566357317445769
		Individual Median F1: 0.7566357317445769
		Individual Median F1: 0.7600748252810696
		Individual Median F1: 0.7566357317445769
		Individual Median F1: 0.7566357317445769
		Individual Median F1: 0.7566357317445769
		Individual Median F1: 0.7566357317445769
		Individual Median F1: 0.7566357317445769
		Individual Median F1: 0.7541716135995682
		Individual Median F1: 0.7566357317445769
		Individual Median F1: 0.7668413736098587
		Individual Median F1: 0.7634765034753703
		Individual Median F1: 0.7566357317445769
		Individual Median F1: 0.7600748252810696
		Individual Median F1: 0.7566357317445769
		Individual Median F1: 0.7600748252810696
		Individual Median F1: 0.7566357317445769
		Individual Median F1: 0.7566357317445769
		Individual Median F1: 0.7566357317445769
		Individual Median F1: 0.7600748252810696
		Individual Median F1: 0.7566357317445769
		Individual Median F1: 0.7566357317445769
		Individual Median F1: 0.7566357317445769
		Individual Median F1: 0.7566357317445769
		Individual Median F1: 0.7566357317445769
		Individual Median F1: 0.7527176735329756
	Average F1 score:	0.7218504411422334
	Best Individual F1 score:	0.7600748252810696
	F1:	0.7600748252810696
	Extends:	1.0
	Implements:	0.2463076830395934
	Field:	0.0010853517863670167
	Argument:	0.0
	Returns:	0.495930581276152
	LocalVar:	0.0
	MethodCall:	0.0
	ConstructorCall:	0.40439453550918997
	OwnFieldUse:	0.0
	FieldUse:	0.0
	Throws:	0.07331438547166966
	File_Horizontal:	1.0
	File_LevelUp:	0.9822771084665274
	File_LevelDown:	1.0
	Unknown:	0.06211556407947666
Evaluating generation: 261
		Individual Median F1: 0.7684890706244637
		Individual Median F1: 0.7684890706244637
		Individual Median F1: 0.7684890706244637
		Individual Median F1: 0.7706908115358819
